Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","1995","1995","kg","64466.1248","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","1996","1996","kg","64466.1248","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","1997","1997","kg","57954.7584","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","1998","1998","kg","55040.832","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","1999","1999","kg","57795.751552","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","2000","2000","kg","55518.572032","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","2001","2001","kg","54837.936384","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","2002","2002","kg","53806.190592","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","2003","2003","kg","67185.78944","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","2004","2004","kg","64034.432","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","2005","2005","kg","66192.896","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","2006","2006","kg","70509.824","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","2007","2007","kg","68351.36","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","2008","2008","kg","66192.896","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","2009","2009","kg","63314.944","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","2010","2010","kg","66912.384","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","2011","2011","kg","67631.872","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","2012","2012","kg","70509.824","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","2013","2013","kg","70509.824","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","2014","2014","kg","71948.8","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","2015","2015","kg","72668.288","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","2016","2016","kg","74826.752","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72381","Manure applied to soils (N content)","1016","Goats","2017","2017","kg","74826.752","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1961","1961","kg","5546733.7055","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1962","1962","kg","5470850.052200001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1963","1963","kg","5399474.3387","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1964","1964","kg","5325307.995800001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1965","1965","kg","5250783.879900001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1966","1966","kg","5178370.6247000005","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1967","1967","kg","5103345.626600001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1968","1968","kg","5033365.2278","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1969","1969","kg","5176045.1002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1970","1970","kg","5175615.772600001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1971","1971","kg","5033186.3413","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1972","1972","kg","5033472.5597","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1973","1973","kg","5032721.236400001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1974","1974","kg","5032578.127200001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1975","1975","kg","5032077.245","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1976","1976","kg","5008822.000000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1977","1977","kg","5008822.000000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1978","1978","kg","5080376.600000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1979","1979","kg","5187708.500000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1980","1980","kg","5187708.500000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1981","1981","kg","5366595.000000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1982","1982","kg","5545481.500000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1983","1983","kg","5831699.9","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1984","1984","kg","5903254.500000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1985","1985","kg","5903254.500000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1986","1986","kg","5831699.9","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1987","1987","kg","5903254.500000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1988","1988","kg","6010586.4","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1989","1989","kg","6010586.4","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1990","1990","kg","6046363.700000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1991","1991","kg","6082141.000000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1992","1992","kg","6153695.600000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1993","1993","kg","6189472.9","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1994","1994","kg","6225250.200000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1995","1995","kg","6261027.500000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1996","1996","kg","6296804.800000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1997","1997","kg","6332582.100000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1998","1998","kg","6368359.4","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","1999","1999","kg","6439914.000000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","2000","2000","kg","10733190.000000002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","2001","2001","kg","11090963.000000002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","2002","2002","kg","11448736.000000002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","2003","2003","kg","11806509.000000002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","2004","2004","kg","12522055.000000002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","2005","2005","kg","13237601.000000002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","2006","2006","kg","13881592.400000002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","2007","2007","kg","13738483.200000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","2008","2008","kg","13774260.500000002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","2009","2009","kg","13845815.100000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","2010","2010","kg","13953147.000000002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","2011","2011","kg","13774260.500000002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","2012","2012","kg","13953147.000000002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","2013","2013","kg","14132033.500000002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","2014","2014","kg","14310920.000000002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","2015","2015","kg","14440433.826000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","2016","2016","kg","14687619.191700002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72538","Amount excreted in manure (N content)","1096","Horses","2017","2017","kg","14643219.562400002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1961","1961","kg","5324864.35728","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1962","1962","kg","5252016.050112001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1963","1963","kg","5183495.365152","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1964","1964","kg","5112295.675968001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1965","1965","kg","5040752.524704001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1966","1966","kg","4971235.799712","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1967","1967","kg","4899211.801536","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1968","1968","kg","4832030.618688","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1969","1969","kg","4969003.296192","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1970","1970","kg","4968591.1416960005","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1971","1971","kg","4831858.887648","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1972","1972","kg","4832133.657312","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1973","1973","kg","4831412.386944001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1974","1974","kg","4831275.002112","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1975","1975","kg","4830794.1552","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1976","1976","kg","4808469.120000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1977","1977","kg","4808469.120000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1978","1978","kg","4877161.536","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1979","1979","kg","4980200.160000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1980","1980","kg","4980200.160000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1981","1981","kg","5151931.200000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1982","1982","kg","5323662.240000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1983","1983","kg","5598431.904","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1984","1984","kg","5667124.32","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1985","1985","kg","5667124.32","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1986","1986","kg","5598431.904","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1987","1987","kg","5667124.32","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1988","1988","kg","5770162.944","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1989","1989","kg","5770162.944","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1990","1990","kg","5804509.152000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1991","1991","kg","5838855.36","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1992","1992","kg","5907547.776000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1993","1993","kg","5941893.984","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1994","1994","kg","5976240.192000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1995","1995","kg","6010586.4","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1996","1996","kg","6044932.608000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1997","1997","kg","6079278.816000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1998","1998","kg","6113625.024","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","1999","1999","kg","6182317.44","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","2000","2000","kg","10303862.400000002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","2001","2001","kg","10647324.480000002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","2002","2002","kg","10990786.56","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","2003","2003","kg","11334248.64","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","2004","2004","kg","12021172.8","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","2005","2005","kg","12708096.96","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","2006","2006","kg","13326328.704000002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","2007","2007","kg","13188943.872000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","2008","2008","kg","13223290.080000002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","2009","2009","kg","13291982.496000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","2010","2010","kg","13395021.120000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","2011","2011","kg","13223290.080000002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","2012","2012","kg","13395021.120000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","2013","2013","kg","13566752.160000002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","2014","2014","kg","13738483.200000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","2015","2015","kg","13862816.47296","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","2016","2016","kg","14100114.424032","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72380","Manure left on pasture (N content)","1096","Horses","2017","2017","kg","14057490.779904002","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1961","1961","kg","221869.34822","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1962","1962","kg","218834.002088","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1963","1963","kg","215978.973548","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1964","1964","kg","213012.319832","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1965","1965","kg","210031.355196","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1966","1966","kg","207134.824988","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1967","1967","kg","204133.825064","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1968","1968","kg","201334.609112","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1969","1969","kg","207041.804008","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1970","1970","kg","207024.630904","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1971","1971","kg","201327.453652","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1972","1972","kg","201338.902388","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1973","1973","kg","201308.849456","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1974","1974","kg","201303.125088","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1975","1975","kg","201283.0898","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1976","1976","kg","200352.88","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1977","1977","kg","200352.88","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1978","1978","kg","203215.064","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1979","1979","kg","207508.3400000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1980","1980","kg","207508.3400000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1981","1981","kg","214663.8","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1982","1982","kg","221819.26","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1983","1983","kg","233267.996","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1984","1984","kg","236130.1800000001","Fc","Calculated data"
"EMN","Livestock Manure","229","United Kingdom of Great Britain and Northern Ireland","72386","Manure treated (N content)","1096","Horses","1985","1985","kg","236130.1800000001","Fc","Calculated data"
